method,backbone,n_way,k_shot,path,episode,test_acc,timestamp
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_latest.pt,699,-inf,2026-07-29T05:25:54.652905+00:00
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_latest.pt,749,-inf,2026-07-29T05:39:45.220774+00:00
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_latest.pt,799,-inf,2026-07-29T05:52:26.784416+00:00
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_latest.pt,849,-inf,2026-07-29T06:05:37.816805+00:00
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_latest.pt,899,-inf,2026-07-29T06:18:27.833975+00:00
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_latest.pt,949,-inf,2026-07-29T06:31:58.715411+00:00
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_latest.pt,999,-inf,2026-07-29T06:46:21.316456+00:00
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_best.pt,999,97.31428694725037,2026-07-29T06:56:38.923163+00:00
protonet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_5shot_latest.pt,999,97.31428694725037,2026-07-29T06:56:43.403288+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,49,-inf,2026-07-29T07:10:12.917492+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,99,-inf,2026-07-29T07:23:42.851880+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,149,-inf,2026-07-29T07:37:05.747845+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,199,-inf,2026-07-29T07:51:26.233517+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,249,-inf,2026-07-29T08:06:23.759854+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,299,-inf,2026-07-29T08:21:29.673351+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,349,-inf,2026-07-29T18:50:18.815086+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,399,-inf,2026-07-29T19:03:08.288242+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,449,-inf,2026-07-29T19:15:46.524311+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,499,-inf,2026-07-29T19:29:10.545388+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,549,-inf,2026-07-29T19:42:29.669349+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,599,-inf,2026-07-29T19:56:23.291362+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,649,-inf,2026-07-29T20:09:45.760735+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,699,-inf,2026-07-29T20:22:23.222113+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,749,-inf,2026-07-29T20:37:20.082687+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,799,-inf,2026-07-29T20:50:13.640603+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,849,-inf,2026-07-29T21:03:45.903287+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,899,-inf,2026-07-29T21:16:39.475086+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,949,-inf,2026-07-29T21:30:25.429493+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,999,-inf,2026-07-29T21:43:47.996360+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_best.pt,999,97.57142987847328,2026-07-29T21:54:29.711120+00:00
protonet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/protonet_wide_resnet50_2_7way_10shot_latest.pt,999,97.57142987847328,2026-07-29T21:54:33.285071+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,49,-inf,2026-07-29T22:05:48.913876+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,99,-inf,2026-07-29T22:18:07.662041+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,149,-inf,2026-07-29T22:28:47.761324+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,199,-inf,2026-07-29T22:39:29.067908+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,249,-inf,2026-07-29T22:51:02.216714+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,299,-inf,2026-07-29T23:02:33.940106+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,349,-inf,2026-07-29T23:13:23.975264+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,399,-inf,2026-07-29T23:24:25.007358+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,449,-inf,2026-07-29T23:35:45.262334+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,499,-inf,2026-07-29T23:47:40.331260+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,549,-inf,2026-07-29T23:58:52.311371+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,599,-inf,2026-07-30T00:09:58.415031+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,649,-inf,2026-07-30T00:19:57.533099+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,699,-inf,2026-07-30T00:31:12.063360+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,749,-inf,2026-07-30T00:42:24.937616+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,799,-inf,2026-07-30T00:53:47.639852+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,849,-inf,2026-07-30T01:04:36.196932+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,899,-inf,2026-07-30T01:15:49.247178+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,949,-inf,2026-07-30T01:26:49.056355+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,999,-inf,2026-07-30T01:38:19.887365+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_best.pt,999,21.059999456629157,2026-07-30T01:47:28.219251+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,1,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_1shot_latest.pt,999,21.059999456629157,2026-07-30T01:47:28.308294+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_5shot_latest.pt,49,-inf,2026-07-30T01:59:29.153491+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_5shot_latest.pt,99,-inf,2026-07-30T02:10:15.091775+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_5shot_latest.pt,149,-inf,2026-07-30T02:21:39.216765+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_5shot_latest.pt,199,-inf,2026-07-30T02:33:31.480801+00:00
siamese,mobilenetv4_conv_small.e2400_r224_in1k,5,5,/home/soumik/soumik/misc/output/checkpoints/siamese_mobilenetv4_conv_small.e2400_r224_in1k_5way_5shot_latest.pt,249,-inf,2026-07-30T02:45:17.294520+00:00
